time,open,high,low,close,volume,day_of_week,month,day_of_month,week_of_year,rsi,macd,macd_signal,macd_hist,bb_high,bb_low,bb_mavg,bb_width,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_50,rolling_std_50,target,garch_vol
2014-10-05 21:00:00+00:00,1.25126,1.2675,1.25088,1.26549,21653,6,10,5,40,35.642234810528805,-0.013809479571442962,-0.01319052315664045,-0.0006189564148025122,1.306381587363022,1.253112412636978,1.279747,4.162477015069705,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.31818,1.31928,1.31674,1.3192,1.32427,1.2612233333333334,0.008585792527971812,1.26373,0.005979654393587461,1.273607857142857,0.011672837094062995,1.2894196666666666,0.018831577750541,1.3079062,0.027369884380092413,1.26689,0.13747047112489588
2014-10-06 21:00:00+00:00,1.26548,1.2682,1.25838,1.26689,35561,0,10,6,41,36.926926995869366,-0.013077074859802362,-0.013167833497272833,9.075863747047032e-05,1.304778059498889,1.252024940501111,1.2784015,4.1264906993442905,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.31818,1.31928,1.31674,1.3192,1.26124,0.008602179956269485,1.2634942857142857,0.005787892123923758,1.2722071428571429,0.011172668869643165,1.287758,0.01853475066109393,1.3064266,0.027550574541955968,1.27344,0.1382900993576563
2014-10-07 21:00:00+00:00,1.26692,1.27493,1.26228,1.27344,38363,1,10,7,41,42.690872568508745,-0.011831719887892778,-0.012900610775396823,0.0010688908875040454,1.3032167314005143,1.2517602685994857,1.2774885,4.02793941401653,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.31818,1.31928,1.31674,1.2686066666666667,0.004243917215659541,1.2642,0.006725226142424462,1.2708628571428573,0.009595168197985017,1.28623,0.017717999420031334,1.3051017999999999,0.02751149894580326,1.26912,0.13841974007012695
2014-10-08 21:00:00+00:00,1.27351,1.27915,1.26641,1.26912,39468,2,10,8,41,40.08876251354467,-0.01106579539550867,-0.012533647699419195,0.0014678523039105239,1.301318776816826,1.251315223183174,1.276317,3.917800486372277,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.31818,1.31928,1.2698166666666666,0.0033301101082953088,1.265067142857143,0.0069401289956507765,1.2698757142857142,0.008946044002634811,1.2845946666666668,0.01691318374427978,1.3037034,0.02752822615322123,1.26302,0.13878610443374734
2014-10-09 21:00:00+00:00,1.26904,1.27162,1.26056,1.26302,26427,3,10,9,41,36.688221191089525,-0.010826215859931487,-0.012192161331521654,0.0013659454715901666,1.2985128043451672,1.250791195654833,1.2746520000000001,3.7438931324262827,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.31818,1.2685266666666666,0.005235277770412171,1.265162857142857,0.0069009195384580925,1.2683114285714285,0.007975079316864019,1.28292,0.016458146918774074,1.302102,0.02751918410632095,1.27522,0.13861553989788267
2014-10-12 21:00:00+00:00,1.26308,1.27614,1.26206,1.27522,24858,6,10,12,41,46.4684669194263,-0.009541916043055432,-0.01166211227382841,0.0021201962307729784,1.29586233576104,1.2515596642389601,1.273711,3.4782357632209964,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.31326,1.26912,0.006100000000003207,1.26636,0.007895540935664119,1.2676342857142857,0.0067911047184599305,1.281666,0.015505455680566799,1.3007628,0.027155896194426838,1.26581,0.138374702607232
2014-10-13 21:00:00+00:00,1.27537,1.27685,1.264,1.26581,29415,0,10,13,42,41.18392376950275,-0.009177613724499434,-0.011165212563962615,0.0019875988394631814,1.2920625769054572,1.2523384230945425,1.2722004999999998,3.1224758841797944,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.31284,1.2680166666666668,0.006392341772259465,1.2684271428571428,0.004450242369010442,1.2667621428571427,0.006103998914452923,1.2800823333333333,0.014558268816019723,1.2993262,0.027065028108055486,1.28379,0.1390224606907674
2014-10-14 21:00:00+00:00,1.26606,1.28864,1.26249,1.28379,66809,1,10,14,42,52.33742777518582,-0.007353301495152342,-0.010402830350200561,0.003049528855048219,1.291568764252018,1.252561235747982,1.272065,3.0664729006800657,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.31332,1.2749400000000002,0.008993269705731754,1.2710414285714287,0.007051915646531042,1.2673857142857143,0.007338067985418797,1.2790413333333333,0.013007886661646878,1.2982368,0.026557394407477623,1.2809,0.138606743369044
2014-10-15 21:00:00+00:00,1.2835,1.28452,1.27058,1.2809,59344,2,10,15,42,50.674039471221135,-0.00607074004486452,-0.009536412289133354,0.003465672244268834,1.2891930493895754,1.2538009506104248,1.271497,2.783498410074935,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.31502,1.2768333333333333,0.009655228290069751,1.2730428571428571,0.007640834845939887,1.2682685714285715,0.008182559179477819,1.278592,0.012688674396129267,1.2971266,0.026085107535582356,1.27586,0.1395252078606725
2014-10-16 21:00:00+00:00,1.2809,1.2837,1.2744,1.27586,28856,3,10,16,42,47.8197008066912,-0.005398753267062295,-0.008708880484719142,0.003310127217656847,1.2881802416781083,1.2541057583218915,1.271143,2.6806176296621835,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.29438,1.2801833333333332,0.004013282114848267,1.2733885714285713,0.0077161744160639005,1.2687942857142855,0.008431226495603097,1.2779493333333332,0.012304061828161326,1.2958194,0.02546057804384199,1.28,0.13937015731366154
2014-10-19 21:00:00+00:00,1.27508,1.2817,1.27314,1.28,22765,6,10,19,42,50.2963404970252,-0.004480487235826169,-0.007863201834940547,0.003382714599114378,1.2872601807420891,1.2545338192579112,1.2708970000000002,2.575060094105026,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.29514,1.27892,0.0026879732141576644,1.2749428571428572,0.007808283452607193,1.2700049999999998,0.008753733928597629,1.277633,0.012117704957962463,1.2946498,0.024795382675007024,1.27159,0.1391280751793001
2014-10-20 21:00:00+00:00,1.28014,1.28403,1.27144,1.27159,28285,0,10,20,43,45.565160154066895,-0.0043808715448481195,-0.007166735776922062,0.0027858642320739424,1.2853420447252164,1.2551409552747836,1.2702415,2.377586423560619,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.28949,1.2758166666666666,0.0042051674560432935,1.2761671428571428,0.006115700325903607,1.270665,0.008476106462851985,1.2768926666666667,0.011769375201922583,1.2933430000000001,0.02423713285815201,1.265,0.13932660660765148
2014-10-21 21:00:00+00:00,1.27173,1.27397,1.26374,1.265,26126,1,10,21,43,42.21422489661592,-0.00477859860696106,-0.0066891083429298625,0.0019105097359688027,1.284413620420419,1.254767379579581,1.2695905,2.335102605197345,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2938,1.2721966666666666,0.007518379701329884,1.2747071428571428,0.0074531597645736865,1.2705335714285713,0.008553886752336605,1.2760026666666666,0.011619607368678639,1.2919138000000001,0.02374464974236919,1.26462,0.13893637636006664
2014-10-22 21:00:00+00:00,1.26494,1.26767,1.26138,1.26462,24566,2,10,22,43,42.022315614172165,-0.005066064554691163,-0.006364499585282122,0.0012984350305909591,1.2838195355907045,1.2543174644092954,1.2690685,2.3247028179652345,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2917,1.2670700000000001,0.003919043250595444,1.2745371428571428,0.0076994214377614344,1.271482142857143,0.006822907319177091,1.2750716666666666,0.011364176952865691,1.2904758,0.023158045024288566,1.26708,0.1386519726727211
2014-10-23 21:00:00+00:00,1.26484,1.2696,1.2635,1.26708,20634,3,10,23,43,43.803395628648325,-0.005037314917674118,-0.006099062651760522,0.0010617477340864037,1.2837707055484258,1.2542202944515746,1.2689955000000002,2.3286458538939807,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.29255,1.2655666666666667,0.0013242859711451083,1.27215,0.006901581944265154,1.2715957142857144,0.006728066031768562,1.274097,0.010714261893895733,1.2890165999999998,0.022252148587845348,1.26978,0.13867229658761943
2014-10-26 21:00:00+00:00,1.26769,1.27234,1.26656,1.26978,25655,6,10,26,43,45.772442038021815,-0.004742000359695853,-0.005827650193347588,0.0010856498336517355,1.2838366546313296,1.25428234536867,1.2690594999999998,2.328835587508668,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.29632,1.2671599999999998,0.0025809300649257553,1.2705614285714284,0.005732662059269696,1.2718021428571427,0.0066159820232700615,1.2732883333333334,0.010052211656911806,1.287685,0.021334430852402775,1.27344,0.13882511412311105
2014-10-27 21:00:00+00:00,1.27012,1.27652,1.26849,1.27344,28760,0,10,27,44,48.41122168572903,-0.004164622852907307,-0.005495044725259532,0.0013304218723522252,1.284204310800056,1.2549536891999435,1.2695789999999998,2.3039623056235565,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.29404,1.2701,0.003192052631150923,1.2702157142857142,0.005424560987290901,1.2718021428571427,0.0066159820232700615,1.2725356666666667,0.009090845976841963,1.286513,0.020438865463342337,1.26308,0.13897821795637455
2014-10-28 21:00:00+00:00,1.27344,1.27707,1.26306,1.26308,33532,1,10,28,44,42.157716542023955,-0.004491240215361847,-0.005294283823279996,0.0008030436079181488,1.284171945273426,1.255059054726574,1.2696155,2.293047820135454,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.29602,1.2687666666666668,0.005253811314976063,1.2677985714285713,0.003891085660728577,1.2713707142857145,0.006990663514573772,1.271755,0.008852789838857886,1.285256,0.019890525382705106,1.26134,0.1391656000991052
2014-10-29 21:00:00+00:00,1.26319,1.26396,1.25466,1.26134,42724,2,10,29,44,41.19522152932128,-0.004834758203434264,-0.00520237869931085,0.00036762049587658625,1.284298564680908,1.2543824353190915,1.2693404999999998,2.356824615760423,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.2865,1.2659533333333333,0.0065417530779884004,1.2663342857142859,0.004146737099396374,1.2712507142857141,0.007157465671278642,1.2707243333333333,0.008155670201567284,1.2839208,0.019183988736359552,1.25246,0.13869748940520035
2014-10-30 21:00:00+00:00,1.2612,1.26179,1.24858,1.25246,58832,3,10,30,44,36.60240185681708,-0.00575717533707043,-0.005313338026862766,-0.0004438373102076641,1.2840906420640417,1.2547023579359584,1.2693965,2.3151382667340936,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.29226,1.25896,0.005695998595508903,1.264542857142857,0.0067258647877385435,1.269625,0.008621598771979065,1.2697083333333334,0.008473751391422181,1.2824845999999999,0.01878548953803728,1.24819,0.1386509935470662
2014-11-02 22:00:00+00:00,1.25078,1.25152,1.24378,1.24819,46182,6,11,2,44,34.60454100393805,-0.006754884768414016,-0.005601647375173016,-0.0011532373932409993,1.2858466924909375,1.2512163075090623,1.2685315,2.7299586160749816,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.28294,1.2539966666666664,0.006708325672876525,1.262195714285714,0.0091311734498648,1.2683664285714287,0.01033680698145277,1.2684840000000002,0.00884542258400393,1.2810644,0.018636746032875785,1.25464,0.138279575227405
2014-11-03 22:00:00+00:00,1.24841,1.25774,1.24815,1.25464,39920,0,11,3,45,39.937582735772764,-0.0069450572884879325,-0.005870329357835999,-0.0010747279306519333,1.2862594230048876,1.2495785769951124,1.267919,2.8929960044588943,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.28492,1.2517633333333331,0.0032809500656631827,1.2604185714285714,0.009232143897950818,1.266284285714286,0.009918430175347789,1.267482,0.008645471367852996,1.2798223999999998,0.018276481548590007,1.24849,0.1381429602440712
2014-11-04 22:00:00+00:00,1.25438,1.25672,1.24572,1.24849,46187,1,11,4,45,36.85166339784628,-0.007505505191240713,-0.006197364524516942,-0.001308140666723771,1.2866601720669029,1.246682827933097,1.2666715,3.1560940728362343,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.2847,1.25044,0.0036403983298592874,1.2573771428571427,0.009140544685244478,1.2639692857142857,0.01002637557361887,1.2664976666666667,0.009074709716389512,1.2784066,0.017895417109143764,1.23754,0.1385292352060099
2014-11-05 22:00:00+00:00,1.24849,1.25332,1.23645,1.23754,67461,2,11,5,45,32.09632153852468,-0.008732574001759419,-0.006704406419965438,-0.002028167581793981,1.2887167222093798,1.2414682777906205,1.2650925000000002,3.734781798070837,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.27802,1.24689,0.00866155297853933,1.2522485714285714,0.00868598953981726,1.261232142857143,0.01163250563563395,1.2652469999999998,0.010349859619235636,1.2767937999999999,0.017871509179903558,1.24552,0.13828879309326744
2014-11-06 22:00:00+00:00,1.23716,1.24699,1.23582,1.24552,59896,3,11,6,45,38.3407976130562,-0.008957854990037761,-0.007155096133979903,-0.001802758856057858,1.2893332097251526,1.2391017902748473,1.2642175,3.9733210029370176,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.27506,1.2438500000000001,0.00566279966094918,1.2497399999999999,0.00748979082930697,1.2587692857142856,0.0109853647145882,1.2644796666666667,0.010934152280442602,1.275439,0.017616460212204726,1.24208,0.1378434859228389
2014-11-09 22:00:00+00:00,1.24725,1.25098,1.24186,1.24208,33066,6,11,9,45,36.770983652906615,-0.009306689325696782,-0.0075854147723232795,-0.0017212745533735025,1.2888971485908531,1.2362238514091468,1.2625605,4.171942428240573,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.26854,1.2417133333333334,0.0040026158113639935,1.2469885714285713,0.005883662205845018,1.2566614285714286,0.01116579864322754,1.263599,0.011640342556279904,1.2740238,0.01739134923237633,1.2476,0.1383304705903747
2014-11-10 22:00:00+00:00,1.24208,1.24993,1.23946,1.2476,29798,0,11,10,46,40.94908520797659,-0.00903359156217376,-0.007875050130293377,-0.001158541431880383,1.288723132068493,1.2345768679315068,1.26165,4.2917024639944765,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2685,1.2450666666666665,0.0027877828705583237,1.2462942857142856,0.00539703578255736,1.2554185714285713,0.011134588422618441,1.263084,0.0120016371297027,1.2727094,0.016835419345256564,1.2438,0.13822818550034352
2014-11-11 22:00:00+00:00,1.24739,1.24982,1.24191,1.2438,56339,1,11,11,46,39.036744118503314,-0.009019813068676719,-0.008104002717970045,-0.0009158103507066733,1.2857780919096657,1.2335229080903343,1.2596505,4.148387494732188,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.26305,1.2444933333333335,0.0028245589626309676,1.2456671428571429,0.005395098745741407,1.2539314285714285,0.011201271807716628,1.2624656666666667,0.012507933119404483,1.271285,0.016182792984387327,1.24756,0.1385640468691736
2014-11-12 22:00:00+00:00,1.24359,1.24918,1.24264,1.24756,22315,2,11,12,46,41.926670693412255,-0.008606285040225314,-0.0082044591824211,-0.00040182585780421456,1.2826910553424047,1.2332759446575952,1.2579835,3.9281207332854153,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.26235,1.24632,0.0021824756585226883,1.2446557142857144,0.0038848503066235447,1.2525371428571428,0.010639491332983957,1.2618230000000001,0.012768032319441422,1.2703486000000002,0.01617374478743263,1.25246,0.138428994161685
2014-11-13 22:00:00+00:00,1.24768,1.25464,1.23988,1.25246,33942,3,11,13,46,45.54923074340473,-0.007793335330866569,-0.008122234412110194,0.0003288990812436252,1.2802052859728146,1.2334217140271855,1.2568135,3.722395721054007,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.26684,1.24794,0.004342487766251267,1.245222857142857,0.004734728835209848,1.2513,0.009417032849723945,1.2618603333333336,0.012737925312401687,1.269495,0.01596352209742968,1.245,0.1386640824612222
2014-11-16 22:00:00+00:00,1.25324,1.25774,1.24453,1.245,24865,6,11,16,46,41.322956406139,-0.007662695697256083,-0.008030326669139373,0.00036763097188328986,1.2764016032661745,1.2337253967338253,1.2550634999999999,3.400322496220244,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.25134,1.24834,0.003790672763513311,1.2462885714285716,0.003356066291432733,1.2492685714285714,0.007041542507121938,1.2611773333333334,0.013081296448806791,1.2686051999999999,0.016065862939787026,1.25348,0.13893711247875806
2014-11-17 22:00:00+00:00,1.245,1.25454,1.24434,1.25348,25341,0,11,17,47,47.30794692368278,-0.00679655130400314,-0.007783571596112127,0.000987020292108987,1.2741057162602114,1.2342102837397884,1.2541579999999999,3.181053146447501,1.245,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.26549,1.2503133333333334,0.004629658014732045,1.2474257142857144,0.004274992620446396,1.248582857142857,0.005980615389744482,1.2607303333333335,0.013108445943643642,1.2677988,0.01578488383594591,1.25542,0.13860825514177894
2014-11-18 22:00:00+00:00,1.25348,1.26002,1.25124,1.25542,29692,1,11,18,47,48.599618625190445,-0.005885736736024105,-0.007404004624094523,0.0015182678880704178,1.273012968966508,1.234345031033492,1.253679,3.084357154663668,1.25348,1.245,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.26689,1.2512999999999999,0.0055415160380566115,1.2493314285714285,0.004463987113835477,1.2481600000000002,0.005162582836037806,1.2601296666666666,0.012917442493569272,1.2670732,0.015494968168106433,1.25391,0.13906170929050402
2014-11-19 22:00:00+00:00,1.25532,1.25755,1.25044,1.25391,34925,2,11,19,47,47.62110606781384,-0.005225517496313836,-0.006968307198538385,0.0017427897022245491,1.2718176771170213,1.2344693228829786,1.2531435,2.980373295958739,1.25542,1.25348,1.245,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.27344,1.25427,0.0010188719252375304,1.2502328571428571,0.004687581872312397,1.2482635714285715,0.005268934510848569,1.2596226666666666,0.012850729197967592,1.2663004,0.015158313804238682,1.23912,0.13916313615656514
2014-11-20 22:00:00+00:00,1.2541,1.25684,1.2375,1.23912,35708,3,11,20,47,39.279092409892634,-0.005828530713107183,-0.006740351901452146,0.000911821188344963,1.270222344400434,1.233268655599566,1.2517455,2.9521726901249425,1.25391,1.25542,1.25348,1.245,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.26912,1.2494833333333333,0.009006610535233186,1.2495642857142857,0.005927697296438441,1.2476157142857145,0.0058086483457762475,1.258826,0.013363451340282367,1.2651564,0.015004156126261837,1.24422,0.13909450678028934
2014-11-23 22:00:00+00:00,1.2363,1.24447,1.23621,1.24422,21979,6,11,23,47,42.987826544758796,-0.005827717356314377,-0.0065578249924245925,0.0007301076361102155,1.2672346892396378,1.2337003107603624,1.2504675,2.68174730485002,1.23912,1.25391,1.25542,1.25348,1.245,1.25246,1.24756,1.2438,1.2476,1.24208,1.24552,1.23754,1.24849,1.25464,1.24819,1.25246,1.26134,1.26308,1.27344,1.26978,1.26708,1.26462,1.265,1.27159,1.28,1.27586,1.2809,1.28379,1.26581,1.27522,1.26302,1.2457500000000001,0.00751276912995747,1.2490871428571428,0.0062420101310634605,1.2468714285714284,0.0054986709683413374,1.2577926666666668,0.013250129194770801,1.26416,0.014698007778371722,1.24745,0.13842679596404187
